folder,file name,image size,adjacent,initial frame,equatorial frame,equatorial size,value 0 ch0,puncta 0 ch0,x 0,y 0,w 0,h 0,quality ch0,num frame,new punctate ch0,new punctate ch1,puncta 0 ch1,quality ch1,value 0 ch1,colocalization ch0 ch1,colocalization weight ch0 ch1,new colocalization ch0 ch1,square quality,value 1 ch0,value 2 ch0,value 3 ch0,value 4 ch0,value 5 ch0,value 6 ch0,value 7 ch0,value 8 ch0,puncta 1 ch0,puncta 2 ch0,puncta 3 ch0,puncta 4 ch0,puncta 5 ch0,puncta 6 ch0,puncta 7 ch0,puncta 8 ch0,x 1,x 2,x 3,x 4,x 5,x 6,x 7,x 8,y 1,y 2,y 3,y 4,y 5,y 6,y 7,y 8,w 1,w 2,w 3,w 4,w 5,w 6,w 7,w 8,h 1,h 2,h 3,h 4,h 5,h 6,h 7,h 8,puncta 1 ch1,puncta 2 ch1,puncta 3 ch1,puncta 4 ch1,puncta 5 ch1,puncta 6 ch1,puncta 7 ch1,puncta 8 ch1,value 1 ch1,value 2 ch1,value 3 ch1,value 4 ch1,value 5 ch1,value 6 ch1,value 7 ch1,value 8 ch1,value 9 ch0,puncta 9 ch0,x 9,y 9,w 9,h 9,puncta 9 ch1,value 9 ch1
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.0771484,25.679692077049822,<puncta_detect_util.Puncta object at 0x7f6c802e3c90>,0.458008,0.331543,0.0742188,0.0771484,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6bc0354e10>,True,11382.920531740454,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.130859,-19.394887955182185,<puncta_detect_util.Puncta object at 0x7f6c802e3e10>,0.460938,0.583984,0.130859,0.126953,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6bc0354ed0>,True,344.9699015324586,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.131836,49.06754312569319,<puncta_detect_util.Puncta object at 0x7f6c802e3090>,0.476074,0.425293,0.131836,0.12207,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6bc0354890>,True,7760.329007083287,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.152344,-15.080678821318088,<puncta_detect_util.Puncta object at 0x7f6c802e3850>,0.5625,0.305176,0.152344,0.137695,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6bc0354590>,True,226.13582578720116,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.171875,40.161744297003224,<puncta_detect_util.Puncta object at 0x7f6c8028d510>,0.650391,0.562988,0.171875,0.166992,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c802520d0>,True,9503.194967470998,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.175781,38.59758791744525,<puncta_detect_util.Puncta object at 0x7f6c802e3c10>,0.762695,0.197266,0.175781,0.171875,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6bc0354190>,True,321.447327559325,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.164062,29.1908881940185,<puncta_detect_util.Puncta object at 0x7f6c802e33d0>,0.835938,0.347168,0.164062,0.15918,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6bc0354c50>,True,17847.707383178196,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.15625,20.877352727563903,<puncta_detect_util.Puncta object at 0x7f6c802e3450>,0.949219,0.144531,0.0898438,0.15625,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6bc0354b90>,True,657.6986018292573,0.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.0732422,20.191809222505526,<puncta_detect_util.Puncta object at 0x7f6bc055a690>,0.955566,0.706055,0.0732422,0.0722656,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6bc0354090>,True,280.6078497861572,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.0449219,2.0678320140718824,<puncta_detect_util.Puncta object at 0x7f6c802e32d0>,0.977539,0.00830078,0.0449219,0.0166016,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6bc0354cd0>,True,244.82023972938532,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.103516,2.9552091009582,<puncta_detect_util.Puncta object at 0x7f6bc0354910>,0.0078125,0.395508,0.0136719,0.103516,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c25b60d10>,True,5768.032463399109,0.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.078125,45.84903553299455,<puncta_detect_util.Puncta object at 0x7f6c80083810>,0.114258,0.739746,0.078125,0.0751953,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c7ff4b190>,True,271.9970525122194,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.107422,3.7148415415676936,<puncta_detect_util.Puncta object at 0x7f6c80083390>,0.118164,0.827148,0.107422,0.103516,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c25b609d0>,True,178.54662581443336,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0507812,24.743191905514323,<puncta_detect_util.Puncta object at 0x7f6c80083bd0>,0.138672,0.678223,0.0507812,0.0419922,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c25b60bd0>,True,272.55989762068157,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.108398,-30.71301568755598,<puncta_detect_util.Puncta object at 0x7f6bc0354990>,0.178223,0.0800781,0.108398,0.105469,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c25b60e50>,True,3646.557631742608,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.211914,60.1322833944605,<puncta_detect_util.Puncta object at 0x7f6bc0354a90>,0.190918,0.425781,0.211914,0.203125,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c25b60910>,True,257.45340245164925,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.119141,20.684721584690124,<puncta_detect_util.Puncta object at 0x7f6c80083350>,0.206055,0.74707,0.119141,0.111328,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c80083850>,True,196.23414594171845,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0986328,21.92100346327379,<puncta_detect_util.Puncta object at 0x7f6c800831d0>,0.224121,0.890625,0.0986328,0.0957031,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c80083ad0>,True,186.17822763145386,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0800781,-17.307668329176977,<puncta_detect_util.Puncta object at 0x7f6c80083990>,0.333008,0.875977,0.0800781,0.0800781,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c25b60110>,True,23249.620540984386,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0615234,47.103962862244316,<puncta_detect_util.Puncta object at 0x7f6bc0354510>,0.341309,0.46875,0.0615234,0.0507812,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c80083690>,True,14193.87237389873,0.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0449219,8.83721776589391,<puncta_detect_util.Puncta object at 0x7f6c80083f50>,0.360352,0.367188,0.0449219,0.0449219,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c80083a90>,True,2377.8872060133135,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0996094,49.28791515742569,<puncta_detect_util.Puncta object at 0x7f6bc0354750>,0.388672,0.271484,0.0957031,0.0996094,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c25b60cd0>,True,177.07402306166796,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0615234,39.23644709997052,<puncta_detect_util.Puncta object at 0x7f6bc03547d0>,0.469238,0.637695,0.0615234,0.0605469,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c25b60190>,True,46.24000448546258,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.205078,11.465987698058143,<puncta_detect_util.Puncta object at 0x7f6bc0354350>,0.538086,0.150879,0.205078,0.178711,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c25b604d0>,True,1682.905868788323,0.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.105469,15.336930979266526,<puncta_detect_util.Puncta object at 0x7f6bc03548d0>,0.544922,0.84668,0.105469,0.103516,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c25b60d50>,True,22670.287441362456,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.105469,4.397625320161296,<puncta_detect_util.Puncta object at 0x7f6bc0354f10>,0.566406,0.367188,0.105469,0.101562,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c25b60810>,True,250.80186855753118,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0976562,38.50767497644665,<puncta_detect_util.Puncta object at 0x7f6bc0354d90>,0.620117,0.495605,0.0976562,0.0966797,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c25b60e10>,True,2043.8575397651666,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0966797,9.013282704411722,<puncta_detect_util.Puncta object at 0x7f6c80083890>,0.711426,0.526367,0.0966797,0.0957031,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c25b606d0>,True,253.39239926739947,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.142578,18.762041353056702,<puncta_detect_util.Puncta object at 0x7f6c80083d50>,0.727539,0.118164,0.142578,0.130859,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c25b60050>,True,375.71721345156675,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0996094,-2.6065624673583443,<puncta_detect_util.Puncta object at 0x7f6bc0354610>,0.74707,0.838867,0.0996094,0.0976562,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c25b60610>,True,10463.759120118637,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0976562,29.65831257783293,<puncta_detect_util.Puncta object at 0x7f6bc0354450>,0.793945,0.217773,0.0976562,0.0917969,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c80083f90>,True,501.3065610253375,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0664062,21.997011487716463,<puncta_detect_util.Puncta object at 0x7f6bc03544d0>,0.849609,0.848145,0.0664062,0.0654297,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c25b60dd0>,True,278.5831183170617,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.09375,42.686897158498596,<puncta_detect_util.Puncta object at 0x7f6bc03549d0>,0.863281,0.496094,0.09375,0.09375,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c80083e90>,True,470.4936619336959,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0878906,45.378210501239664,<puncta_detect_util.Puncta object at 0x7f6bc0354950>,0.895508,0.761719,0.0878906,0.0859375,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c800835d0>,True,234.96026431192467,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.123047,58.6190129244992,<puncta_detect_util.Puncta object at 0x7f6c80083750>,0.923828,0.355469,0.123047,0.113281,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c25b60590>,True,21574.718260161477,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.103516,43.082462084738836,<puncta_detect_util.Puncta object at 0x7f6c80083310>,0.962891,0.838867,0.0742188,0.103516,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c25b60310>,True,1336.813705557881,0.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0820312,14.285519906214176,<puncta_detect_util.Puncta object at 0x7f6bc0354b10>,0.964355,0.636719,0.0712891,0.0820312,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c25b60750>,True,666.618750980138,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 2.nd2-output,(series 1).tif,1024,False,0,0,0.0712891,73.89645868737398,<puncta_detect_util.Puncta object at 0x7f6ccf1309d0>,0.118652,0.357422,0.0712891,0.0683594,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c80252490>,True,925.1773363891011,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 2.nd2-output,(series 1).tif,1024,False,0,0,0.189453,29.025040317578714,<puncta_detect_util.Puncta object at 0x7f6c7ff325d0>,0.192383,0.244629,0.189453,0.166992,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c802522d0>,True,278.77405340952055,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 2.nd2-output,(series 1).tif,1024,False,0,0,0.0966797,20.574218811887476,<puncta_detect_util.Puncta object at 0x7f6c7ff32f50>,0.371582,0.831055,0.0966797,0.0957031,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c804a4f10>,True,262.95060994744836,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 2.nd2-output,(series 1).tif,1024,False,0,0,0.15332,28.198912154939535,<puncta_detect_util.Puncta object at 0x7f6c80083650>,0.471191,0.288086,0.15332,0.142578,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c80252450>,True,12361.885816298156,0.0,4.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 2.nd2-output,(series 1).tif,1024,False,0,0,0.0820312,57.306697486960275,<puncta_detect_util.Puncta object at 0x7f6c80083490>,0.589844,0.500977,0.0820312,0.0800781,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c80252150>,True,10186.342946581088,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 2.nd2-output,(series 1).tif,1024,False,0,0,0.151367,30.427164506015288,<puncta_detect_util.Puncta object at 0x7f6c800838d0>,0.865723,0.498047,0.151367,0.140625,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c80252d90>,True,303.38688490047934,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 8.nd2-output,(series 1).tif,1024,False,0,0,0.0488281,14.82301305955798,<puncta_detect_util.Puncta object at 0x7f6c804a4310>,0.0390625,0.766602,0.0488281,0.0488281,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c804a46d0>,True,457.2114787915398,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
